profile1,profile2,profile3,profile4,profile5,profile6,profile7,profile8,profile9,profile10,profile11,profile12,profile13,profile14,profile15,profile16,profile17,profile18,profile19,profile20,profile21,profile22,profile23,profile24,profile25
-3850,-2800,,,-2550,,,-3000,,-2850,-3450,,-4200,-2200,,-8050,-4050,-7000,-4650,-400,,-3400,-2450,-4600,-5700
-3850,-2800,,,-2550,,,-3000,,-2850,-3450,,-4200,-2200,,-8050,-3450,-6950,-4750,-400,,-3350,-2450,-4800,-5700
-3900,-2800,,,-2250,,,-3050,,-2900,-3450,,-4150,-2250,,-8200,-3450,-6950,-4900,-1850,,-3350,-1850,-4800,-5750
-3900,-2550,,,-2250,,,-3050,,-2900,-3450,,-4150,-2250,,-8200,-3150,-8950,-4900,-1800,,-3350,-1850,-4050,-5750
-3800,-2550,,,-2600,,,-3050,,-2950,-3450,,-3600,-2300,,-8100,-3150,-8950,,-1800,,-3350,-4100,-4050,-5750
-3800,-2550,,,-2600,,,-3050,,-2950,-3500,,-3600,-2300,,-8100,-3200,-8900,,-1800,,-2650,-4100,-2600,-5750
-4150,-2550,,,-2650,,,-3100,,-2700,-3500,,-3600,-2350,,-8150,-3200,-8900,,-2100,,-2650,-4250,-2600,-4650
-4150,-2500,,,-2650,,,-3100,,-2700,-3500,,-3600,-2350,,-8150,-4000,-8850,,-2050,,-2650,-4250,-2400,-4650
-3950,-2500,,,,,,-3100,,-2750,-3500,,-3800,-2400,,-7500,-4000,-8850,,-2000,,-2650,-4300,-2400,-3750
-3950,-2500,,,,,,-3100,,-2750,-3550,,-3800,-2400,,-7500,-3950,-8800,,-1950,,-3650,-4300,-2450,-3750
-4100,-2500,,,,,,-3150,,-2650,-3550,,-3750,-4200,,-7450,-3950,-8800,,-1900,,-3650,-2500,-2450,-3700
-4100,-4600,,,,,,-3150,,-2650,-3550,,-3750,-4200,,-7450,-3750,-8750,,-1750,,-3600,-2500,-2550,-3700
-4000,-4600,,,,,,-3150,,-2600,-3550,,-3500,-4250,,-7400,-3750,-8750,,-1750,,-3600,-2550,-2550,-3850
-4000,-4300,,,,,,-3150,,-2600,-3550,,-3500,-4250,,-7400,-3900,-8700,,-1750,,-3550,-2550,-2500,-3850
-4050,-4300,,,,,,-3200,,-2450,-3550,,-3450,-4450,,-7350,-3900,-8700,,-2200,,-3550,-1800,-2500,-3800
-4050,-4350,,,,,,-3200,,-2450,-3600,,-3450,-4450,,-7350,-3900,-8650,,-2200,,-3500,-1800,-2150,-3800
-3750,-4350,,,,,,-3200,,-2700,-3600,,-3400,-4500,,-7950,-3900,-8650,,-2200,,-3500,-1750,-2150,-3550
-3750,-4400,,,,,,-3200,,-2700,-3600,,-3400,-4500,,-7950,-3900,-9050,,-2250,,-3750,-1750,-4600,-3550
-4900,-4400,,,,,,-3250,,-2750,-3600,,-3350,-4400,,-8000,-3900,-9050,,-2250,,-3750,-1700,-4600,-3600
-4900,-4400,,,,,,-3250,,-2750,-3600,,-3350,-4400,,-8000,-3250,-9000,,-2250,,-3700,-1700,-4650,-3600
-4900,-4400,,,,,,-3250,,-2800,-3600,,-3650,-1450,,-7700,-3250,-9000,,-2150,,-3700,-1650,-4650,-3650
-5000,-4700,,,,,,-3250,,-2800,-2950,,-3650,-1450,,-7700,-3300,-4000,,-2150,,-3850,-1650,-4700,-3650
-5000,-4700,,,,,,-2850,,-2550,-2950,,-3700,-2000,,-7850,-3300,-4000,,-2150,,-3850,-4150,-4700,-3200
-5000,-4650,,,,,,-2850,,-2550,-3000,,-3700,-2000,,-7850,-4050,-4050,,-2500,,-3850,-4150,-4750,-3200
-5000,-4650,,,,,,-2850,,-2500,-3000,,-3400,-2050,,-7650,-4050,-4050,,-2500,,-3850,-3550,-4750,-3200
-4950,-4650,,,,,,-2850,,-2500,-3000,,-3400,-2050,,-7650,-3750,-8400,,-2450,,-3800,-3550,-4800,-3200
-4950,,,,,,,-2900,,-4700,-3000,,-3450,-1650,,-7900,-3750,-8400,,-2450,,-3800,-3600,-4800,-3200
-4950,,,,,,,-2900,,-4650,-3050,,-3450,-1650,,-7900,-4000,-3250,,-2450,,-3950,-3600,-4850,-3200
-4950,,,,,,,-2900,,,-3050,,-4050,-1650,,-7600,-4000,-3250,,-2450,,-3950,-3650,-4850,-3250
-5250,,,,,,,-2900,,,-3050,,-4050,-1650,,-7600,-3800,-3000,,-2300,,-4050,-3650,-2750,-3250
-5250,,,,,,,-2650,,,-3050,,-4000,-1700,,-7550,-3800,-3000,,-2300,,-4050,-3200,-2750,-3250
-5250,,,,,,,-2650,,,-3100,,-4000,-1700,,-7550,-3800,-3200,,-2300,,-4000,-3200,-2700,-3250
-5250,,,,,,,-2600,,,-3100,,-3950,-1700,,-8250,-3800,-3200,,-1400,,-4000,-3250,-2700,-3300
-4850,,,,,,,-2600,,,-3100,,-3950,-1700,,-8250,-3800,-3050,,-1400,,-1300,-3250,-2300,-3300
-4800,,,,,,,-2450,,,-3100,,-3300,-1750,,-8350,-3800,-3050,,-1400,,-1300,-3300,-2300,-3300
-4700,,,,,,,-2450,,,-3150,,-3300,-1750,,-8350,-3850,-3100,,-1700,,-1250,-3300,-2650,-3300
-4650,,,,,,,-2700,,,-3150,,-3350,-1750,,-8300,-3850,-3100,,-1700,,-1250,-3350,-2650,-3350
,,,,,,,-2700,,,-3150,,-3350,-1750,,-8300,-3850,-3150,,-1700,,-1200,-3350,-2200,-3350
,,,,,,,-2700,,,-3150,,-4350,-1800,,-7750,-3850,-3150,,-1650,,-1200,-3400,-2200,-3400
,,,,,,,-2700,,,-3200,,-4350,-1800,,-7750,-3950,-3300,,-1650,,-1150,-3400,-2350,-3400
,,,,,,,-2750,,,-3200,,-3850,-1850,,-7800,-3950,-3300,,-1650,,-1150,-3450,-2350,-3450
,,,,,,,-2750,,,-3200,,-3850,-1850,,-7800,-3950,-3450,,-1600,,-1100,-3450,-3050,-3450
,,,,,,,-2750,,,-3200,,-3900,-1900,,,-3950,-3450,,-1600,,-1100,-3500,-3050,-3500
,,,,,,,-2750,,,-3250,,-3900,-1900,,,-3900,-3400,,-1600,,-1450,-3500,-3000,-3500
,,,,,,,-2750,,,-3250,,-3250,-1950,,,-3900,-3400,,-1550,,-1450,-2300,-3000,-2650
,,,,,,,-2750,,,-3250,,-3250,-1950,,,-3900,-3350,,-1550,,-1400,-2300,-2950,-2650
,,,,,,,-2750,,,-3250,,-1050,-1500,,,-3900,-3350,,-1550,,-1400,-2250,-2950,-2650
,,,,,,,-2750,,,-2850,,-1050,-1500,,,-3700,-3650,,-1500,,-1350,-2250,-2900,-2650
,,,,,,,-2800,,,-2850,,-1000,-1550,,,-3700,-3650,,-1500,,-1350,-2200,-2900,-2700
,,,,,,,-2800,,,-2900,,-1000,-1550,,,-3450,-3600,,-1500,,-1650,-2200,-2850,-2700
,,,,,,,-2800,,,-2900,,-900,-1600,,,-3450,-3600,,-1450,,-1650,-2150,-2850,-2700
,,,,,,,-2800,,,-2800,,-900,-1600,,,-3400,-3550,,-1450,,-1600,-2150,-2250,-2700
,,,,,,,-2550,,,-2800,,-950,-500,,,-3400,-3550,,-1450,,-1600,-2100,-2250,-2750
,,,,,,,-2550,,,-2850,,-950,-500,,,-3300,-3500,,-50,,-1550,-2100,-2800,-2750
,,,,,,,-2500,,,-2850,,-800,-450,,,-3300,-3500,,-50,,-1550,-2050,-2800,-2800
,,,,,,,-2500,,,-2900,,-800,-450,,,-3200,-3450,,-100,,-1500,-2050,-2500,-2800
,,,,,,,-2300,,,-2900,,-100,-200,,,-3200,-3450,,-100,,-1500,-1900,-2500,-2550
,,,,,,,-2300,,,-2950,,-100,-200,,,-3750,-3400,,-1350,,-1750,-1900,-2450,-2550
,,,,,,,-2350,,,-2950,,-850,-400,,,-3750,-3400,,-1300,,-1750,-1950,-2450,-2550
,,,,,,,-2350,,,-2450,,-850,-400,,,-3350,-3350,,-1300,,-1700,-1950,-3400,-2550
,,,,,,,-2400,,,-2450,,-1200,-250,,,-3350,-3350,,-3750,,-1700,-2000,-3400,-3100
,,,,,,,-2400,,,-2500,,-1200,-250,,,-3350,-3300,,-3750,,-2150,-2000,-3350,-3100
,,,,,,,-2500,,,-2500,,-1150,-350,,,-3350,-3300,,-3750,,-2150,-2400,-3350,-3100
,,,,,,,-2500,,,-2550,,-1150,-350,,,-3400,-3800,,-3700,,-2100,-2400,-3300,-3100
,,,,,,,-2450,,,-2550,,-1100,-300,,,-3400,-3800,,-3700,,-2100,-2350,-3300,-3150
,,,,,,,-2450,,,-2600,,-1100,-300,,,-5650,-3750,,-3700,,-2050,-2350,-3250,-3150
,,,,,,,-2550,,,-2600,,-350,-550,,,-5650,-3750,,-3850,,-2050,-2650,-3250,-3150
,,,,,,,-2550,,,-2650,,-350,-550,,,-5650,-3700,,-3850,,-1900,-2650,-3200,-3150
,,,,,,,-2250,,,-2650,,-300,-5650,,,-5650,-3700,,-3850,,-1900,-2700,-3200,-5050
,,,,,,,-2250,,,-2700,,-300,-5650,,,-5700,-3650,,-3800,,-1850,-2700,-3150,-5050
,,,,,,,-2600,,,-2700,,-250,-5650,,,-5700,-3650,,-3800,,-1850,-2750,-3150,-5100
,,,,,,,-2600,,,-2750,,-250,-5650,,,-5750,-3600,,-3800,,-1800,-2750,-3100,-5100
,,,,,,,-2650,,,-2750,,-700,-5700,,,-5750,-3600,,-4700,,-1800,-2800,-3100,-2350
,,,,,,,-2650,,,-2100,,-700,-5700,,,-5800,-3550,,-4650,,-2000,-2800,-4300,-2350
,,,,,,,-2150,,,-2100,,-200,-5700,,,-5800,-3550,,-4750,,-2000,-2550,-4300,-3350
,,,,,,,-2150,,,-2100,,-200,-5700,,,-3500,-3500,,-4900,,-1950,-2550,-4250,-3350
,,,,,,,-2150,,,-2100,,-750,-5750,,,-3500,-3500,,-4900,,-1950,-3100,-4250,-3500
,,,,,,,-2150,,,-2150,,-750,-5750,,,-6500,-1500,,-4900,,-2250,-3100,-4200,-3500
,,,,,,,-2100,,,-2150,,-150,-5800,,,-6500,-1500,,,,-2250,-3150,-4200,-4250
,,,,,,,-2100,,,-2150,,-150,-5800,,,-6500,-1450,,,,-2300,-3150,-4150,-4250
,,,,,,,-3950,,,-2150,,-1300,-6500,,,-6500,-1450,,,,-2300,-2750,-4150,-4200
,,,,,,,-3950,,,-2200,,-1300,-6500,,,-6450,-2950,,,,-2400,-2750,-4100,-4200
,,,,,,,-4000,,,-2200,,-1350,-6450,,,-6450,-2950,,,,-2400,-2800,-4100,-4200
,,,,,,,-4000,,,-2200,,-1350,-6450,,,-5950,-2900,,,,-2350,-2800,-3500,-4200
,,,,,,,-4050,,,-2200,,-1400,-5950,,,-5950,-2900,,,,-2350,-2750,-3500,-4200
,,,,,,,-4050,,,-2250,,-1400,-5950,,,-6400,-2850,,,,-2300,-2750,-3450,-4200
,,,,,,,-4650,,,-2250,,-1050,-6400,,,-6400,-2850,,,,-2300,-2700,-3450,-4250
,,,,,,,-4650,,,-2250,,-1050,-6400,,,-6350,-2250,,,,-2550,-2700,-4000,-4250
,,,,,,,-4100,,,-2250,,-1100,-6350,,,-6350,-2250,,,,-2550,-2900,-4000,-4300
,,,,,,,-4100,,,-2300,,-1100,-6350,,,-5900,-2300,,,,-2200,-2900,-3950,-4300
,,,,,,,-4500,,,-2300,,-1150,-5900,,,-5900,-2300,,,,-2200,-2400,-3950,-2500
,,,,,,,-4500,,,-2350,,-1150,-5900,,,-5850,-2350,,,,-2350,-2400,-4500,-2500
,,,,,,,-4550,,,-2350,,-1200,-5850,,,-5850,-2350,,,,-2350,-2600,-4500,-2450
,,,,,,,-4550,,,-2400,,-1200,-5850,,,-6300,-2400,,,,-2350,-2600,-4950,-2450
,,,,,,,-4600,,,-2400,,-1250,-6300,,,-6300,-2400,,,,-2350,-4000,-4950,-2400
,,,,,,,-4600,,,-2650,,-1250,-6300,,,-6000,-2450,,,,-3350,-4000,-4900,-2400
,,,,,,,-4450,,,-2650,,-2900,-6000,,,-6000,-2450,,,,-3250,-3950,-4900,-4300
,,,,,,,-4450,,,-2600,,-2900,-6000,,,-6750,-2500,,,,-3300,-3950,-4400,-4300
,,,,,,,-4400,,,-2600,,-3000,-6750,,,-6750,-2500,,,,-3150,-3900,-4400,-2950
,,,,,,,-4400,,,-2450,,-3000,-6750,,,-6700,-2550,,,,-3200,-3900,-4350,-2950
,,,,,,,-4350,,,-2450,,-3050,-6700,,,-6700,-2550,,,,-3100,-2700,-4350,-2950
,,,,,,,-4350,,,-2450,,-3050,-6700,,,-6650,-1900,,,,-2450,-2700,-1850,-2950
,,,,,,,-4300,,,-2450,,-3250,-6650,,,-6650,-1900,,,,-2450,-4550,-1850,-3000
,,,,,,,-4300,,,-2700,,-3250,-6650,,,-6600,-1950,,,,-2450,-4550,-4050,-3000
,,,,,,,-4250,,,-2700,,-3200,-6600,,,-6600,-1950,,,,-2450,-4300,-4050,-3000
,,,,,,,-4250,,,-2700,,-3200,-6600,,,-6600,-2000,,,,-2400,-4300,-3550,-3000
,,,,,,,-4200,,,-2700,,-3100,-6550,,,-6600,-2000,,,,-2400,-4250,-3550,-3000
,,,,,,,-4200,,,-2750,,-3100,-6550,,,-6550,-2050,,,,-2600,-4250,-3600,-3000
,,,,,,,-4150,,,-2750,,-3150,-6150,,,-6550,-2050,,,,-2550,-4200,-3600,-3050
,,,,,,,-4150,,,-2800,,-3150,-6150,,,-6550,-2100,,,,-2500,-4200,-3650,-3050
,,,,,,,-4150,,,-2800,,-2950,-6900,,,-6550,-2100,,,,-2500,-4150,-3650,-3050
,,,,,,,-4150,,,-2550,,-2950,-6900,,,-6150,-2150,,,,-2500,-4150,-4550,-3050
,,,,,,,-4200,,,-2550,,-3300,-6200,,,-6150,-2150,,,,-2500,-4100,-4550,-2900
,,,,,,,-4200,,,-2500,,-3300,-6200,,,-6900,-2200,,,,-2500,-4100,-3200,-2900
,,,,,,,-4150,,,-2500,,-3650,-6250,,,-6900,-2200,,,,-2500,-4050,-3200,-2850
,,,,,,,-4150,,,-4700,,-3650,-6250,,,-6200,-1650,,,,-2750,-4050,-3200,-2850
,,,,,,,-4000,,,-4700,,-3700,-6850,,,-6200,-1650,,,,-2700,-4500,-3200,-2600
,,,,,,,-4000,,,-4700,,-3700,-6850,,,-6250,-1600,,,,-2650,-4500,-3250,-2600
,,,,,,,-4050,,,-4650,,-3950,-6050,,,-6250,-1600,,,,-2900,-4450,-3250,-2600
,,,,,,,-4050,,,,,-3950,-6050,,,-6850,-1550,,,,-2850,-4450,-3300,-2600
,,,,,,,-4000,,,,,-3950,-6800,,,-6850,-1550,,,,-2800,-4400,-3300,-4700
,,,,,,,-4000,,,,,-3950,-6800,,,-6050,-1400,,,,-3000,-4400,-3350,-4650
,,,,,,,-4400,,,,,-4050,-7000,,,-6050,-1400,,,,-2950,-4350,-3350,-4750
,,,,,,,-4400,,,,,-4050,-7000,,,-6800,-1700,,,,-3050,-4350,-3400,-4900
,,,,,,,-4450,,,,,-4050,-6950,,,-6800,-1700,,,,-2650,-2950,-3400,-4900
,,,,,,,-4450,,,,,-4050,-6950,,,-7000,-1750,,,,-2650,-2950,-3450,-4900
,,,,,,,-4050,,,,,-4000,-6100,,,-7000,-1750,,,,-2700,-3000,-3450,
,,,,,,,-4050,,,,,-4000,-6100,,,-6950,-1800,,,,-2700,-3000,-3500,
,,,,,,,-4000,,,,,-4000,-7150,,,-6950,-1800,,,,-2750,-3050,-3500,
,,,,,,,-4000,,,,,-4000,-7150,,,-6100,-1850,,,,-2750,-3050,-2300,
,,,,,,,-4450,,,,,-900,-7100,,,-6100,-1850,,,,-2800,-2900,-2300,
,,,,,,,-4450,,,,,-900,-7100,,,-7150,-4150,,,,-2800,-2900,-2250,
,,,,,,,-4400,,,,,-950,-7050,,,-7150,-4150,,,,-4200,-2850,-2250,
,,,,,,,-4400,,,,,-950,-7050,,,-7100,-4100,,,,-4200,-2850,-2200,
,,,,,,,-4350,,,,,-1000,-7300,,,-7100,-4100,,,,-4150,-2850,-2200,
,,,,,,,-4350,,,,,-1000,-7300,,,-7100,-4050,,,,-4150,-2850,-2150,
,,,,,,,-4300,,,,,-600,-7250,,,-7100,-4050,,,,-4100,-2600,-2150,
,,,,,,,-4300,,,,,-600,-7250,,,-7050,-4000,,,,-4100,-2600,-2100,
,,,,,,,-4100,,,,,-550,-7200,,,-7050,-4000,,,,-2550,-2650,-2100,
,,,,,,,-4100,,,,,-550,-7200,,,-7300,-3950,,,,-2550,-2650,-2050,
,,,,,,,-4250,,,,,-500,-8050,,,-7300,-3950,,,,-2600,-2700,-2050,
,,,,,,,-4250,,,,,-500,-8050,,,-7300,-3900,,,,-2600,-2700,-1900,
,,,,,,,-4100,,,,,-450,-8200,,,-7300,-3900,,,,-4300,-2750,-1900,
,,,,,,,-4100,,,,,-450,-8200,,,-7250,-3850,,,,-4300,-2750,-1950,
,,,,,,,-3950,,,,,-400,-8100,,,-7250,-3850,,,,-4350,-2800,-1950,
,,,,,,,-3950,,,,,-400,-8100,,,-7250,-4450,,,,-4350,-2800,-2000,
,,,,,,,-3900,,,,,-650,-8150,,,-7250,-4450,,,,-4400,-1600,-2000,
,,,,,,,-3900,,,,,-650,-8150,,,-7200,-4400,,,,-4400,-1600,-2400,
,,,,,,,-3900,,,,,-1400,-7500,,,-7200,-4400,,,,-4250,-1550,-2400,
,,,,,,,-3900,,,,,-1400,-7500,,,-7200,-4350,,,,-4250,-1550,-2350,
,,,,,,,-1550,,,,,-1350,-7450,,,-7200,-4350,,,,-4700,-4900,-2350,
,,,,,,,-1550,,,,,-1350,-7450,,,-8050,-4300,,,,-4650,-4900,-2650,
,,,,,,,-1550,,,,,-1250,-7400,,,-8050,-4300,,,,-4750,-4850,-2650,
,,,,,,,-1550,,,,,-1250,-7400,,,-8200,-4250,,,,-4900,-4850,-2700,
,,,,,,,-1600,,,,,-1300,-7350,,,-8200,-4250,,,,-4900,-4800,-2700,
,,,,,,,-1600,,,,,-1300,-7350,,,-8100,-4200,,,,-4900,-4800,-2750,
,,,,,,,-1600,,,,,-2800,-7950,,,-8100,-4200,,,,-4900,-4750,-2750,
,,,,,,,-1600,,,,,-2800,-7950,,,-8150,-3750,,,,-4900,-4750,-2800,
,,,,,,,-2050,,,,,-2850,-8000,,,-8150,-3750,,,,-4900,-4700,-2800,
,,,,,,,-2050,,,,,-2850,-8000,,,-7500,-3700,,,,-4900,-4700,-2550,
,,,,,,,-2100,,,,,-2900,-7700,,,-7500,-3700,,,,,-4650,-2550,
,,,,,,,-2100,,,,,-2900,-7700,,,-7450,-3850,,,,,-4650,-3100,
,,,,,,,-2150,,,,,-2950,-7850,,,-7450,-3850,,,,,-4600,-3100,
,,,,,,,-2150,,,,,-2950,-7850,,,-7450,-3800,,,,,-4600,-3100,
,,,,,,,-2200,,,,,-2450,-7650,,,-7450,-3800,,,,,-5250,-3100,
,,,,,,,-2200,,,,,-2450,-7650,,,-7400,-4700,,,,,-5250,-3100,
,,,,,,,-2250,,,,,-2500,-7900,,,-7400,-4650,,,,,-5200,-3100,
,,,,,,,-2250,,,,,-2500,-7900,,,-7400,,,,,,-5200,-3150,
,,,,,,,-1500,,,,,-2550,-7600,,,-7400,,,,,,-5150,-3150,
,,,,,,,-1500,,,,,-2550,-7600,,,-7350,,,,,,-5150,-3150,
,,,,,,,-2300,,,,,-2550,-7550,,,-7350,,,,,,-5100,-3150,
,,,,,,,-2300,,,,,-2550,-7550,,,-7350,,,,,,-5100,-4400,
,,,,,,,-1750,,,,,-2600,-8250,,,-7350,,,,,,-5050,-4400,
,,,,,,,-1750,,,,,-2600,-8250,,,-7950,,,,,,-5050,-4350,
,,,,,,,-1650,,,,,-2600,-8350,,,-7950,,,,,,-5000,-4350,
,,,,,,,-1650,,,,,-2600,-8350,,,-8000,,,,,,-5000,-4300,
,,,,,,,-1800,,,,,-2650,-8300,,,-8000,,,,,,-4950,-4300,
,,,,,,,-1800,,,,,-2650,-8300,,,-7700,,,,,,-4950,-4500,
,,,,,,,-1850,,,,,-2700,-7750,,,-7700,,,,,,-4700,-4500,
,,,,,,,-1850,,,,,-2700,-7750,,,-7850,,,,,,-4700,-4450,
,,,,,,,-1900,,,,,-2750,-7800,,,-7850,,,,,,-4700,-4450,
,,,,,,,-1900,,,,,-2750,-7800,,,-7650,,,,,,-4650,-2900,
,,,,,,,-1950,,,,,-2100,-2650,,,-7650,,,,,,-4650,-2900,
,,,,,,,-1950,,,,,-2100,-2650,,,-7900,,,,,,-4650,-3100,
,,,,,,,-2000,,,,,-2150,-2600,,,-7900,,,,,,-4750,-3100,
,,,,,,,-2000,,,,,-2150,-2600,,,-7600,,,,,,-4750,-3050,
,,,,,,,,,,,,-2200,-2700,,,-7600,,,,,,-4750,-3050,
,,,,,,,,,,,,-2200,-2700,,,-7550,,,,,,-4900,-4300,
,,,,,,,,,,,,-2250,-2700,,,-7550,,,,,,-4900,-4300,
,,,,,,,,,,,,-2250,-2700,,,-8250,,,,,,-4900,-4150,
,,,,,,,,,,,,-2300,-2750,,,-8250,,,,,,-4900,-4150,
,,,,,,,,,,,,-2300,-2750,,,-8350,,,,,,-4900,-4250,
,,,,,,,,,,,,-2350,-2750,,,-8350,,,,,,-4900,-4250,
,,,,,,,,,,,,-2350,-2750,,,-8300,,,,,,-4900,-4200,
,,,,,,,,,,,,-2400,-2800,,,-8300,,,,,,-4900,-4200,
,,,,,,,,,,,,-2400,-2800,,,-7750,,,,,,-4900,-4350,
,,,,,,,,,,,,-1450,-2800,,,-7750,,,,,,-4900,-4350,
,,,,,,,,,,,,-1450,-2800,,,-7800,,,,,,-4900,-4100,
,,,,,,,,,,,,-1450,-2550,,,-7800,,,,,,-4900,-4100,
,,,,,,,,,,,,-1450,-2550,,,,,,,,,-4900,-4550,
,,,,,,,,,,,,-2000,-2500,,,,,,,,,-4900,-4550,
,,,,,,,,,,,,-2000,-2500,,,,,,,,,-4900,-3750,
,,,,,,,,,,,,-2050,,,,,,,,,,-4900,-3750,
,,,,,,,,,,,,-2050,,,,,,,,,,-4900,-3700,
,,,,,,,,,,,,-1650,,,,,,,,,,,-3700,
,,,,,,,,,,,,-1650,,,,,,,,,,,-3650,
,,,,,,,,,,,,-1700,,,,,,,,,,,-3650,
,,,,,,,,,,,,-1700,,,,,,,,,,,-4500,
,,,,,,,,,,,,-1750,,,,,,,,,,,-4500,
,,,,,,,,,,,,-1750,,,,,,,,,,,-4450,
,,,,,,,,,,,,-1800,,,,,,,,,,,-2850,
,,,,,,,,,,,,-1800,,,,,,,,,,,-2850,
,,,,,,,,,,,,-1850,,,,,,,,,,,-2950,
,,,,,,,,,,,,-1850,,,,,,,,,,,-2950,
,,,,,,,,,,,,-1900,,,,,,,,,,,-3000,
,,,,,,,,,,,,-1900,,,,,,,,,,,-3000,
,,,,,,,,,,,,-1950,,,,,,,,,,,-3050,
,,,,,,,,,,,,-1950,,,,,,,,,,,-3050,
,,,,,,,,,,,,-1500,,,,,,,,,,,-3050,
,,,,,,,,,,,,-1500,,,,,,,,,,,-3050,
,,,,,,,,,,,,-1550,,,,,,,,,,,-2900,
,,,,,,,,,,,,-1550,,,,,,,,,,,-2900,
,,,,,,,,,,,,-1600,,,,,,,,,,,-2850,
,,,,,,,,,,,,-1600,,,,,,,,,,,-2850,
,,,,,,,,,,,,-5650,,,,,,,,,,,-2600,
,,,,,,,,,,,,-5650,,,,,,,,,,,-2600,
,,,,,,,,,,,,-5700,,,,,,,,,,,-3000,
,,,,,,,,,,,,-5700,,,,,,,,,,,-3000,
,,,,,,,,,,,,-5750,,,,,,,,,,,-2800,
,,,,,,,,,,,,-5750,,,,,,,,,,,-2800,
,,,,,,,,,,,,-5800,,,,,,,,,,,-2950,
,,,,,,,,,,,,-5800,,,,,,,,,,,-2950,
,,,,,,,,,,,,-6500,,,,,,,,,,,-3000,
,,,,,,,,,,,,-6500,,,,,,,,,,,-3000,
,,,,,,,,,,,,-6450,,,,,,,,,,,-4450,
,,,,,,,,,,,,-6450,,,,,,,,,,,-4450,
,,,,,,,,,,,,-5950,,,,,,,,,,,-2700,
,,,,,,,,,,,,-5950,,,,,,,,,,,-2700,
,,,,,,,,,,,,-6400,,,,,,,,,,,-2750,
,,,,,,,,,,,,-6400,,,,,,,,,,,-2750,
,,,,,,,,,,,,-6350,,,,,,,,,,,-2900,
,,,,,,,,,,,,-6350,,,,,,,,,,,-2900,
,,,,,,,,,,,,-5900,,,,,,,,,,,-2950,
,,,,,,,,,,,,-5900,,,,,,,,,,,-2950,
,,,,,,,,,,,,-5850,,,,,,,,,,,-2850,
,,,,,,,,,,,,-5850,,,,,,,,,,,-2850,
,,,,,,,,,,,,-6300,,,,,,,,,,,-2800,
,,,,,,,,,,,,-6300,,,,,,,,,,,-2800,
,,,,,,,,,,,,-6000,,,,,,,,,,,-4400,
,,,,,,,,,,,,-6000,,,,,,,,,,,-4400,
,,,,,,,,,,,,-6750,,,,,,,,,,,-4650,
,,,,,,,,,,,,-6750,,,,,,,,,,,-4650,
,,,,,,,,,,,,-6700,,,,,,,,,,,-4600,
,,,,,,,,,,,,-6700,,,,,,,,,,,-4600,
,,,,,,,,,,,,-6650,,,,,,,,,,,-4700,
,,,,,,,,,,,,-6650,,,,,,,,,,,-4700,
,,,,,,,,,,,,-6600,,,,,,,,,,,-4700,
,,,,,,,,,,,,-6600,,,,,,,,,,,-4700,
,,,,,,,,,,,,-6550,,,,,,,,,,,-4700,
,,,,,,,,,,,,-6550,,,,,,,,,,,-4700,
,,,,,,,,,,,,-6150,,,,,,,,,,,-4700,
,,,,,,,,,,,,-6150,,,,,,,,,,,-4650,
,,,,,,,,,,,,-6900,,,,,,,,,,,-4650,
,,,,,,,,,,,,-6900,,,,,,,,,,,-4650,
,,,,,,,,,,,,-6200,,,,,,,,,,,-4650,
,,,,,,,,,,,,-6200,,,,,,,,,,,-4650,
,,,,,,,,,,,,-6250,,,,,,,,,,,-4750,
,,,,,,,,,,,,-6250,,,,,,,,,,,-4750,
,,,,,,,,,,,,-6850,,,,,,,,,,,-4750,
,,,,,,,,,,,,-6850,,,,,,,,,,,-4750,
,,,,,,,,,,,,-6050,,,,,,,,,,,-4750,
,,,,,,,,,,,,-6050,,,,,,,,,,,-4750,
,,,,,,,,,,,,-6800,,,,,,,,,,,-4900,
,,,,,,,,,,,,-6800,,,,,,,,,,,-4900,
,,,,,,,,,,,,-7000,,,,,,,,,,,,
,,,,,,,,,,,,-7000,,,,,,,,,,,,
,,,,,,,,,,,,-6950,,,,,,,,,,,,
,,,,,,,,,,,,-6950,,,,,,,,,,,,
,,,,,,,,,,,,-6100,,,,,,,,,,,,
,,,,,,,,,,,,-6100,,,,,,,,,,,,
,,,,,,,,,,,,-2650,,,,,,,,,,,,
,,,,,,,,,,,,-2650,,,,,,,,,,,,
,,,,,,,,,,,,-2600,,,,,,,,,,,,
,,,,,,,,,,,,-2600,,,,,,,,,,,,
,,,,,,,,,,,,-2450,,,,,,,,,,,,
,,,,,,,,,,,,-2450,,,,,,,,,,,,
,,,,,,,,,,,,-2700,,,,,,,,,,,,
,,,,,,,,,,,,-2700,,,,,,,,,,,,
,,,,,,,,,,,,-2750,,,,,,,,,,,,
,,,,,,,,,,,,-2750,,,,,,,,,,,,
,,,,,,,,,,,,-2800,,,,,,,,,,,,
,,,,,,,,,,,,-2800,,,,,,,,,,,,
,,,,,,,,,,,,-2800,,,,,,,,,,,,
,,,,,,,,,,,,-2800,,,,,,,,,,,,
,,,,,,,,,,,,-2550,,,,,,,,,,,,
,,,,,,,,,,,,-2550,,,,,,,,,,,,
,,,,,,,,,,,,-2500,,,,,,,,,,,,
,,,,,,,,,,,,-2500,,,,,,,,,,,,
